"id","ostracism_condition","self_other_condition","focus_condition","focus_value","outcome","cause_self","cause_other","stability_value","locus_value","stability","locus"
20,"excluded","self","group_yellow_own",5,"7","The member of group yellow has a kind friend.",NA,3,3,"stability_self4","locus_self4"
20,"excluded","self","group_green_other",NA,"8","The member of group yellow did something positive to achieve the raise. ",NA,4,1,"stability_self9","locus_self9"
20,"excluded","self","group_green_other",NA,"8","The member of group yellow did something positive to achieve the raise. ",NA,3,3,"stability_self4","locus_self4"
20,"excluded","self","group_yellow_own",5,"8","The member of group yellow did something positive to achieve the raise. ",NA,NA,NA,NA,NA
20,"excluded","self","group_green_other",NA,"9","The member of group yellow put a lot of work into their project.",NA,NA,NA,NA,NA
20,"excluded","self","group_yellow_own",5,"9","The member of group yellow put a lot of work into their project.",NA,3,1,"stability_self5","locus_self5"
20,"excluded","self","group_yellow_own",5,"9","The member of group yellow put a lot of work into their project.",NA,3,2,"stability_self10","locus_self10"
20,"excluded","self","group_green_other",NA,"10","The member of group yellow is more loving toward their partner, so get's the same in return. ",NA,3,1,"stability_self5","locus_self5"
20,"excluded","self","group_green_other",NA,"10","The member of group yellow is more loving toward their partner, so get's the same in return. ",NA,3,2,"stability_self10","locus_self10"
20,"excluded","self","group_yellow_own",5,"10","The member of group yellow is more loving toward their partner, so get's the same in return. ",NA,NA,NA,NA,NA
21,"excluded","self","group_green_other",NA,"1","I think the cause is that the Yellow member must have done something to make their friend act hostile.",NA,NA,NA,NA,NA
21,"excluded","self","group_yellow_own",5,"1","I think the cause is that the Yellow member must have done something to make their friend act hostile.",NA,4.5,2,"stability_self1","locus_self1"
21,"excluded","self","group_yellow_own",5,"1","I think the cause is that the Yellow member must have done something to make their friend act hostile.",NA,2.5,1.5,"stability_self6","locus_self6"
21,"excluded","self","group_green_other",NA,"2","The Yellow member had poor time management when it came to completing this task.",NA,4.5,2,"stability_self1","locus_self1"
21,"excluded","self","group_green_other",NA,"2","The Yellow member had poor time management when it came to completing this task.",NA,2.5,1.5,"stability_self6","locus_self6"
21,"excluded","self","group_yellow_own",5,"2","The Yellow member had poor time management when it came to completing this task.",NA,NA,NA,NA,NA
21,"excluded","self","group_green_other",NA,"3","The Yellow member has a non-favorable message in their talk.",NA,NA,NA,NA,NA
21,"excluded","self","group_yellow_own",5,"3","The Yellow member has a non-favorable message in their talk.",NA,3,2,"stability_self7","locus_self7"
21,"excluded","self","group_yellow_own",5,"3","The Yellow member has a non-favorable message in their talk.",NA,4.5,2.5,"stability_self2","locus_self2"
21,"excluded","self","group_green_other",NA,"4","The personality of the two does not mesh well.",NA,3,2,"stability_self7","locus_self7"
21,"excluded","self","group_green_other",NA,"4","The personality of the two does not mesh well.",NA,4.5,2.5,"stability_self2","locus_self2"
21,"excluded","self","group_yellow_own",5,"4","The personality of the two does not mesh well.",NA,NA,NA,NA,NA
21,"excluded","self","group_green_other",NA,"5","The Yellow member is upset with the friend do to the situation involving the problem.",NA,NA,NA,NA,NA
21,"excluded","self","group_yellow_own",5,"5","The Yellow member is upset with the friend do to the situation involving the problem.",NA,3,1,"stability_self8","locus_self8"
21,"excluded","self","group_yellow_own",5,"5","The Yellow member is upset with the friend do to the situation involving the problem.",NA,2.5,2,"stability_self3","locus_self3"
21,"excluded","self","group_green_other",NA,"6","Yellow's determination was proven to the person hiring them.",NA,3,1,"stability_self8","locus_self8"
21,"excluded","self","group_green_other",NA,"6","Yellow's determination was proven to the person hiring them.",NA,2.5,2,"stability_self3","locus_self3"
21,"excluded","self","group_yellow_own",5,"6","Yellow's determination was proven to the person hiring them.",NA,NA,NA,NA,NA
21,"excluded","self","group_green_other",NA,"7","I think the main cause of this interaction is the friendly, approachable vibes given off by Yellow.",NA,NA,NA,NA,NA
21,"excluded","self","group_yellow_own",5,"7","I think the main cause of this interaction is the friendly, approachable vibes given off by Yellow.",NA,3,1.5,"stability_self9","locus_self9"
21,"excluded","self","group_yellow_own",5,"7","I think the main cause of this interaction is the friendly, approachable vibes given off by Yellow.",NA,3.5,4.5,"stability_self4","locus_self4"
21,"excluded","self","group_green_other",NA,"8","The Yellow member has worked hard and done well at their job.",NA,3,1.5,"stability_self9","locus_self9"
21,"excluded","self","group_green_other",NA,"8","The Yellow member has worked hard and done well at their job.",NA,3.5,4.5,"stability_self4","locus_self4"
21,"excluded","self","group_yellow_own",5,"8","The Yellow member has worked hard and done well at their job.",NA,NA,NA,NA,NA
21,"excluded","self","group_green_other",NA,"9","The Yellow member has worked hard on this project.",NA,NA,NA,NA,NA
21,"excluded","self","group_yellow_own",5,"9","The Yellow member has worked hard on this project.",NA,5,3,"stability_self5","locus_self5"
21,"excluded","self","group_yellow_own",5,"9","The Yellow member has worked hard on this project.",NA,4,2.5,"stability_self10","locus_self10"
21,"excluded","self","group_green_other",NA,"10","I think the Yellow member has treated their partner well and earned this love.",NA,5,3,"stability_self5","locus_self5"
21,"excluded","self","group_green_other",NA,"10","I think the Yellow member has treated their partner well and earned this love.",NA,4,2.5,"stability_self10","locus_self10"
21,"excluded","self","group_yellow_own",5,"10","I think the Yellow member has treated their partner well and earned this love.",NA,NA,NA,NA,NA
22,"excluded","self","group_green_other",NA,"1","They probably got into an argument previously.",NA,NA,NA,NA,NA
22,"excluded","self","group_yellow_own",7,"1","They probably got into an argument previously.",NA,5,2,"stability_self1","locus_self1"
22,"excluded","self","group_yellow_own",7,"1","They probably got into an argument previously.",NA,2,1,"stability_self6","locus_self6"
22,"excluded","self","group_green_other",NA,"2","They have procrastinated.",NA,5,2,"stability_self1","locus_self1"
22,"excluded","self","group_green_other",NA,"2","They have procrastinated.",NA,2,1,"stability_self6","locus_self6"
22,"excluded","self","group_yellow_own",7,"2","They have procrastinated.",NA,NA,NA,NA,NA
22,"excluded","self","group_green_other",NA,"3","What they said was probably not very good in the context it was being given in.",NA,NA,NA,NA,NA
22,"excluded","self","group_yellow_own",7,"3","What they said was probably not very good in the context it was being given in.",NA,4,2.5,"stability_self7","locus_self7"
22,"excluded","self","group_yellow_own",7,"3","What they said was probably not very good in the context it was being given in.",NA,5,1,"stability_self2","locus_self2"
22,"excluded","self","group_green_other",NA,"4","The Yellow group member probably didn't get on with the person they met.",NA,4,2.5,"stability_self7","locus_self7"
22,"excluded","self","group_green_other",NA,"4","The Yellow group member probably didn't get on with the person they met.",NA,5,1,"stability_self2","locus_self2"
22,"excluded","self","group_yellow_own",7,"4","The Yellow group member probably didn't get on with the person they met.",NA,NA,NA,NA,NA
22,"excluded","self","group_green_other",NA,"5","That Yellow group member is probably not a nice person.",NA,NA,NA,NA,NA
22,"excluded","self","group_yellow_own",7,"5","That Yellow group member is probably not a nice person.",NA,3.5,1,"stability_self8","locus_self8"
22,"excluded","self","group_yellow_own",7,"5","That Yellow group member is probably not a nice person.",NA,5,2,"stability_self3","locus_self3"
22,"excluded","self","group_green_other",NA,"6","They were probably very qualified for the job.",NA,3.5,1,"stability_self8","locus_self8"
22,"excluded","self","group_green_other",NA,"6","They were probably very qualified for the job.",NA,5,2,"stability_self3","locus_self3"
22,"excluded","self","group_yellow_own",7,"6","They were probably very qualified for the job.",NA,NA,NA,NA,NA
22,"excluded","self","group_green_other",NA,"7","The Yellow group member looked nice.",NA,NA,NA,NA,NA
22,"excluded","self","group_yellow_own",7,"7","The Yellow group member looked nice.",NA,4,4,"stability_self9","locus_self9"
22,"excluded","self","group_yellow_own",7,"7","The Yellow group member looked nice.",NA,3.5,2,"stability_self4","locus_self4"
22,"excluded","self","group_green_other",NA,"8","They worked hard within their company.",NA,4,4,"stability_self9","locus_self9"
22,"excluded","self","group_green_other",NA,"8","They worked hard within their company.",NA,3.5,2,"stability_self4","locus_self4"
22,"excluded","self","group_yellow_own",7,"8","They worked hard within their company.",NA,NA,NA,NA,NA
22,"excluded","self","group_green_other",NA,"9","The member most likely completed the project to a high standard so is being praised accordingly.",NA,NA,NA,NA,NA
22,"excluded","self","group_yellow_own",7,"9","The member most likely completed the project to a high standard so is being praised accordingly.",NA,4.5,1,"stability_self5","locus_self5"
22,"excluded","self","group_yellow_own",7,"9","The member most likely completed the project to a high standard so is being praised accordingly.",NA,3.5,2,"stability_self10","locus_self10"
22,"excluded","self","group_green_other",NA,"10","Their partner is very fond of them.",NA,4.5,1,"stability_self5","locus_self5"
